mirna_name	target.gene_name	diana	microinspector	miranda	mirtarget2	mitarget	nbmirtar	pictar	pita	rna22	rnahybrid	targetscan
gga-miR-7	LOC769058	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	DPT	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	RPS28	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC768984	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC769711	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC769723	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	ARF4	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC769733	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC771346	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC769833	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC769908	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	KLF4	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	NOTCH2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC771666	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC770983	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC771349	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_9b7	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC776697	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	FADD	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC777560	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC415387	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	CHSY3	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC415969	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	NINJ1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	XPC	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	ARIH2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	PDHB	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC416375	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	PRKCB1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SLC35B4	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	C16orf30	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	KREMEN1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SLC38A4	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	CCDC52	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	BRWD1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	HDHD1A	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	UBE3A	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	IL1R2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	CCDC90B	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SLC25A33	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	DPY19L4	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	OBSCN	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	CROT	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	PEX1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SATB1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	CLASP2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	HERPUD2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	KBTBD2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	DUSP22	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	C18orf37	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	CNO	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SLC4A1AP	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	KCNK1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	FBXO5	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	TUBE1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC422067	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SPAG9	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SCLT1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	FADD	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	SOCS4	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	ALS2	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	AGPS	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	RALB	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	OSBPL11	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	WDR47	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC424434	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC424855	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC425691	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC426270	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	TRIM23	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	CD274	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	EIF2C1	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC429785	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	LOC418995	0	0	1	1	0	0	0	0	0	1	0
gga-miR-7	HSD11B1L	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PAH	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	BVES	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SDC2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GAL10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PCDH21	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ZNF313	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GGNBP2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GATA2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CNTN1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ZYX	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	EPHB6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TUBB2B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CAPN3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CFL2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TSKU	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SNTB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C16orf80	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	AP1G1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RUVBL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MCM2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SUCLG2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C5orf15	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C7orf20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ANAPC5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	COQ5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ACOX1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SBDS	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MAPK11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	THAP5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RPAP3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	WDR51B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	METAP2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RANGAP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C12orf23	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DERA	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ING4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CKAP2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RFC3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MED17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	POLD3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	UQCC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	IFT52	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	STX16	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MIB2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SDF4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PNRC2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	EI24	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LGTN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NFYA	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SMARCE1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C19orf10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	OTUD6B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	EIF3E	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DERL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	IGF2BP3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LOC420618	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DFNA5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TXNDC5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SERPINB6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CNDP2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LYN	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CEPT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SLC30A6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SNX3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FBXO9	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FAM49A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SLC9A3R1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NUP85	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	APOOL	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LOC422525	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	COPS4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	COPB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LOC423265	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MCM6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	UCHL5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SH3GLB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	IPO13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GYG1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	HP1BP3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	QDPR	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LOC427109	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DEPDC1B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TMEM175	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MRPL50	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C9orf80	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FANCC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	AIFM1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	BIRC2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DD1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C22orf25	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RNF185	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FBXW2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	YPEL2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RASSF3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RAP1B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DDX47	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TCEB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SLC39A9	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GCLM	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SLC25A36	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ARL2BP	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SKP2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LZIC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CCND3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LOC421278	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FAM152A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GLRX5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LOC424067	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DR1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SUB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CHAF1B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ADAM17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	AZIN1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NGEF	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CUGBP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ABCC1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CCT2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FBXO7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ARFGAP3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NUP50	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PSMG1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C6orf89	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NRAS	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PSME3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DNAJB6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C1GALT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DEGS1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	AMD1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TMLHE	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ACSL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	EXOC5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	F2RL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MAGI3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ZBTB34	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TBCD	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_5a10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	VPS53	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CNOT2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_9j5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ZDHHC23	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_33d7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	UBL3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_6n13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_8i12	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ELL	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C18orf22	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CLPTM1L	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TMEM183B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	BUB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ABHD12	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_32j24	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PRIM2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TMEM164	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	JMJD1A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_6f1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_20o22	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_16e10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_18c11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_14o23	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_2g8	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MYSM1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RASA2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RNF166	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	STX7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_15h2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SLC25A13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SNAP91	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DNMT3B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TRDMT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CHST10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PCSK7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TBX6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TEC	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TRH	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_30g17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	HMG20A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TBX4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_5i17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FEM1B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	KIF23	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	VAC14	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C16orf70	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RBM35B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	AYTL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	HEATR3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CBFA2T3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	BAP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	VGLL4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CNOT8	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CANX	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	KIF3A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_20e14	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_17n19	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TOP3A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	HAGHL	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CDR2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NMRAL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NET1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_9g24	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ZCCHC8	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	HVCN1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_2c16	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GARNL3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FAM125B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_6b10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_3i20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GBGT1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GTF3C5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GPR107	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SET	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TLR4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	FBXW5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NDEL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PIK3R5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	COX10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	JMJD6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_10f20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ORAI2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RFFL	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ING3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_20b4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GLT8D3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PPHLN1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TWF1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NELL2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CRADD	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NEDD1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	HEBP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_6h13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TMEM184B	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_23a5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_32o10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_11o5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	KPNA1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NAT13	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_18h18	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_1o1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_3g11	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CRYAA	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C21orf33	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	KLHL15	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C2orf49	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_30a20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_27l14	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ABCC4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	WBP4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SLC46A3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CRYL1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CHORDC1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_25a7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	KIAA1219	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	NFS1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MAFB	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SLCO4A1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	ARFGAP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_6l6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_1d17	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_17b4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CDC2L1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_2d20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TNFRSF18	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	UBIAD1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_26h2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_1l12	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_23a7	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CSF3R	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	EIF2C3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_1g4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_15g5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C6orf106	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_3p2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	C6orf130	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DDX42	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MAP3K14	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_29c5	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PTBP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_3i16	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TP53INP1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PLEKHF2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RAD21	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SQLE	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_35f9	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	MYD88	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	WDR48	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_1d1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_7n4	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CDV3	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_31m22	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GLB1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PDCD6IP	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_19j20	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	DAP	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_3f10	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	B4GALT6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	UBE2V2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	PCMTD1	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_8a2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	CHAC2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_2f16	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	SERTAD2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	LYCAT	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TRMT6	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	GPATCH2	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	TTC7A	0	0	1	0	0	0	0	0	0	1	0
gga-miR-7	RCJMB04_4p1	0	0	1	0	0	0	0	0	0	1	0
